customer_id,product_id,purchase_count
014a9fe1063cfc79c804affbe855a70f,1b4dee3e58cb87cb5a0acc54ea53db9d,1
014ea662e1cd7ed36b3c44a9539bb34a,31639956e7fac87ecfd9d608040638bd,1
0163a9517d96e283b1a883de0e71c826,99a4788cb24856965c36a24e339b6058,1
016784346c1119828280815c2c6dda98,963b76d8d107ef0f1c293c1a967cc08d,1
0171707ab8e7ded84018d1172aa33c51,df64236f60ba2eb87cfd76fd7cc73198,1
017395cf7b4c0be4fa72650f0a8184ed,b57a4072f1286a401272930c85221f91,1
018184ac5f52a821bb00f3ef21d75799,3adf46dbf0aa2bcca9d6fc85e4e7c339,1
01885ec83523a343957047b0c6fa830a,d4257bb9c6abde06be66858be5e4e6e7,1
018c66db66454034193517ab79423f70,f7a17d2c51d9df89a4f1711c4ac17f33,1
018d655fe703cb7b56ee34f117429789,461f43be3bdf8844e65b62d9ac2c7a5a,1
019b7b400189d67c8b75754edd1919f7,f731f8587d4088c174397e010cf892a9,1
019f5bb93ed18dd059051c3f81abe394,e4d66ba222533f24e4d74a5d4c4846d3,1
01a9cf1ab208a3ce5a4cbf6d5877bf49,817e1c2d22418c36386406ccacfa53e8,1
01abb8df2f71f7d6e087c28c6c0a8f39,0bcc3eeca39e1064258aa1e932269894,1
01addb430c2559dbef0010ca1d4b0989,6feee83828f0c900f61f578bbab17911,2
01c45d896d5f6343ae095f6acfc2df4a,d01361dc1752562049e33f0456109c7e,1
01d53422b075158678043b0c49b83d66,ab328a14d2698a726fe1ed2695f5f43c,1
01d7603b563bc426e2eda5e0677e714b,85d187257cdbf2692d10649a11c7e78b,1
01ee3674cbbee7421ea03a3549f0c74d,9ce4603565c839785b24a7e95e28f4eb,2
02033fca76b4af0eda65418e673b5a57,36f60d45225e60c7da4558b070ce4b60,2
02051904557f3bb3741f7b233dfc5ae2,08922ac36480e00c6972216735d44693,1
020a406d49fb26441c5cab66fb8309bb,498297b9721ee352dc65a4df65688433,1
02193de2a9880973fdeb02923eb5fffd,bb42f37fc3d9130e4a4339d24a47dd7c,1
021ccba47cb1118dfba3213180ffb44d,a1efabfd513c691eeb2650e5f04e5cb6,1
021e3ddcc0581de5bf087b1d87e4b136,0c21c38f5c53913ec6ae3884484aac81,1
02286830664a352f63ecd02e620fa897,d93d7e81a8d724c4ef661e75647cf325,1
0229d7450ba7ceb9aee1e3fcc74f7dee,a767d41b71a909a1dd1e969f4b50732c,1
022bdd440f8a37e8ba62d67287135a75,1a4247b6eddc27c68f7995dcc68b01e2,1
022bdd440f8a37e8ba62d67287135a75,cd2ea14a901da3b47b33516f3ca6929e,1
022d2a2e532b92556bf7cd39107fd780,66077cc774ac8ba7c7fcb45fd8e03474,1
0230afeb8b53c8833e1cfc3a17ee2016,be837f2e0152a208d4386f4126d5bd7c,1
023cf83ac35d703a6f3c1b31bcf844d5,acc444eb5ad26f79d5a11baa6a03c439,6
0241277be857dc59ae544ccac12b3e19,be531a288d95e2b9ad1b314c7366fe81,1
024ae08edb07b933f90cf66233749218,c32788bc915b1ce4316822a1b7c4ec91,2
024dad8e71332c433bc9a494565b9c49,7c8e2b381bb0fcba5b368961d7823cd2,1
026cbd2abdef48032f42084a8ec122fe,39aa98469aa7460a9764311b3f8efb12,1
02752ad42b3d725c49a1194731564a0a,99a4788cb24856965c36a24e339b6058,1
02754b1e0a87a51622b4a49cdac7cadf,12715d8bb61f9c2c26219377d9737584,2
027590bb7df3dde4fa756d6e9e65bbed,1ca737c9f8f06b3672be9f9f3f603d36,1
027a90872a3f917170f2e2b912363e88,869c418f22e0c0ed9207ff691f279e46,1
0280e2736a179aa87a59447236a797fa,b34b2c889f5b26963569cf421254e121,1
0281f03348b06722b7e0f92455daafd4,8b3a9476f74f5297f7ff0ec6d95fe1ea,1
0281f03348b06722b7e0f92455daafd4,d902ca64b614964dc31d6b0372e800ac,2
0299a3ec7aac3a18ea88cfa6cf8a74f5,955d159d5f3a5d16c3808fcb7705224f,1
02a9194295f0ec290cebf3a0e66c98a4,c24d27905e6d1242d7366746a126e130,1
02aba7ae34101544b479f4487f53fb28,c857b96593773e940454e76efa8eabb3,1
02acb1d49edb6c09b61d2f496afc61b5,cb9cc307a215ac435ec87b0f799e8dab,1
02b7163ebab30c1560be4d0ead691b00,551aefc4745dcc77aff9bfa0b4fce507,1
02b7bcd5dd0bbe4057aa6fb0c280a06b,f71f42e2381752836563b70beb542f80,1
02bfa7864b9a06a122b976e47a743353,7fb04722aba7a2b632bac8f9819796f3,1
02e04e4adf1a4ec2e262f8f942b4b315,d8e68bbaf74b873af3726c252399e2c9,1
02e5982f021f1312a54f569c0f9e7625,8aa74335629d7d8e4ab23653b04ec65b,2
02e9b79160de108ec112581e2e4eeed4,601a360bd2a916ecef0e88de72a6531a,1
02f8e44a560ff53db97e57913234593b,620af218f5c91a81482e4555864aa4db,1
02fa11df400d8458c3bfe07f7273c894,ea5e798481ff9bb1edc6823d98d83634,2
0340b2de09f18a986fea9f26cc7b2d9c,3ea32f63a6aaf8d467e543dedf434ee7,5
035fdb541390672b9938ad46570dad75,4c8541293fb2d3359cf52485b4d59b8e,1
035fdb541390672b9938ad46570dad75,4e0d01d5e5e4bd454e71e7cd1491c052,1
0363aafa9c54bf423dc9aace78f18f29,a8cd3c264c6b406a06a23ace0b16fd9a,1
03651203127d40f0063e5cc08d464b64,adb1f1939b613f3078806b6afcca0e51,1
036de6bf856003f529c1fcd01ad2a357,8794dfe7cd526fa69414f8364e09470c,1
03811cba01cb0741c318e1545b04173b,ee406bf28024d97771c4b1e8b7e8e219,1
038c6e4806a9d19fe170feae7825c2d6,ac946196783ec18b207ead8a00d3f5c4,1
038c6e4806a9d19fe170feae7825c2d6,b865aecbf934fe78d172e5a0f7a73ec0,1
03952dd46963b39ab13db3f9ab54bfd0,04dc26a02c448f6f2b914f01c2902ebd,1
039e022bbbf82354bd7ea61f3d2d8339,475e8a9ddbebf13af503d1c7eccadb1a,1
039e439f9f8a9601b617aaf7168202fd,4f969a12cc8cb60a5cce67cc3fc305cd,1
03a6f3a3935165f5d26f4797ba6039bb,46e5995ddd4728e50343ef6bdb45b75f,5
03ce4fbe5fd3c67bfa9c7b6f87dea760,4b7ddf18ef3c5205f6ec288dffcd7c55,1
03d3a988c4d392b88975238160a947f0,b0961721fd839e9982420e807758a2a6,1
03db7508ff10612b60f9198e0b33cfda,389d119b48cf3043d311335e499d9c6b,1
03dc0682e10e026f51cc524d590fc5e2,cad39e71c0fe2f6ce875040d4ac43a4b,1
03e0ca8ff692a46af071866422dded4c,cfbc837967ca671ee87f5243f2a1024d,1
03e1bb403bc199280f2d3338138c1e4a,7dd3fec3502f7ef333da2a73e00db394,1
03e3a430d50d6e1123627d133c65d5c4,0a4093a4af429dc0a9334300e5c13ae5,3
03e3a430d50d6e1123627d133c65d5c4,e0cf79767c5b016251fe139915c59a26,2
03f7c28100418ce57927a01d62a6cdf3,914c9e9af640dd56f48764a225b00f89,1
043e1a8a42664d4e6fd092d4b1f878e7,d04e48982547095af81c231c3d581cb6,1
04445deee7383ac75ad3026150466867,5094d0cb28a3e400d90c21c6df262856,1
0446b2b06900bd31f919292a4379ffb0,8c591ab0ca519558779df02023177f44,1
0447d86a923f286dcdecab2c0240722a,f1b8b583029e70fcff9db190d83b3460,1
0457d8f15475757888a0064b63e01663,9fe5201316c8185058e8a4056e53cc78,1
045d1980b25d907232ab04bab9299c82,86a7362af6fc1b61f0e613146b8c4cca,1
0470a8d9b6a4161506860bbd6256fd0e,9ecadb84c81da840dbf3564378b586e9,1
04719f10ea55e8d39bff210bea43c1a3,e493b6001e292d2cdb2c6172bac9d0a4,1
0472d52fc0d9de11035845057654052f,7ff7661b8c3f488705fcf1f407d04329,1
0474f888bb532eb4cc657abfd37c9d44,d4ed9e130fbb1aca77ea64f08f1b20cc,1
0491083e2ce781339e49382f4ccee438,6c3effec7c8ddba466d4f03f982c7aa3,1
04932ff700030fe6c723a32ed80bc2ad,aba86c093ccdbac75b09111d57e50004,1
0493e61ff10b220ec4799578e4cb7e96,39eef1b4d9ab7a5a121d3436b03ce7d3,1
049ba78b6885e453786b80828dde6d34,62224b433a431310bf27129938ad9f64,1
04a043776b45158df5f274435321c199,bd701724b9bc9f955e22db8ec65b5097,1
04a4616473f68f368a666ddddfcc9e59,64d0feb1bcf9c7fe7b5dad3271c10910,1
04a8f68b5b040ff3e1d961c2d280d4e5,77fa3381855b6763c52ca3b72824f508,1
04c1c2d37f2b2f5e52285534fd59e14c,722dc14e0848efdb771dca6de2929c41,1
04cb06222199f8e9a1691ef028e88a28,e0cf79767c5b016251fe139915c59a26,1
04d410b4dfe0f11fb840a095b5f23cca,61e8dfe8d80294860f85e9f5cea7cceb,1
04ecafc940e602c4fd1fe544506c766d,fa381a4a9af65ea5fc8f3829214045f9,1
04eec7a0a61d36a9fc40fbce299ea2a0,62a6991adbb1e60f5c03a77fae5568ff,1
051df23b0ca41d5daa47268b5b96a450,30ad9d2c8a8e788a606a6c23e07260a9,1
051df23b0ca41d5daa47268b5b96a450,c06f7984550cc89a7d76e51e936e714f,2
051eca5824715d378df187a46e1005e5,fa9d34c32a70b4e50a4c2c8c2c42051f,1
0535ae315864cfff5c19849a12720b7f,363218ba55c610b750224f90bdd34be1,1
053f9f6d14eae73c5dcd35952b42f44b,7fb04722aba7a2b632bac8f9819796f3,1
05468ef54e8b2f92bd33ae272753e35d,f1c7f353075ce59d8a6f3cf58f419c9c,1
054768a77848b10d24141691cddd0ed1,1ccef988a8dd457a93b0b4833b8f0724,1
054b63b8606d2faa194328b09033b53c,83bfae859f4a37b048a3abcecb17c506,1
05535d34af5324aaf6988e1d890a0d6e,e070a61270050c4b1b704300f331cca6,1
0555bacaf4d4560a75e796a6e2c1e00d,a55b9bc476c34d53d8f3f27c922f6374,1
05775243ed704519f900b91f95b9593a,58327c5dd67068015c5a9c5eeb51d848,1
05838d97b4a3948e120c9fb440374691,06edb72f1e0c64b14c5b79353f7abea3,1
058d38732ce7f213cc8f62ffcf8fa0c5,e9b2560544c293e02f2b966041e10f24,1
058f3fdd496fc2cd91c21bf8fe4b1a29,c6c99dd4d0be36139d78cd917a5bdda3,1
0599f126a96e82b600270dca9776effb,b363ba4802d9eca552da85a1125747eb,1
05a874b660a8cd6552b1f462e033b44a,e948cf75e6b64307f7f76a49eaa9fc2f,1
05a87ac6766c8ae5ae93c0a249b5508d,dbb4ce89c8ed5fb6fd901e2e51093179,1
05a9e7f2eb9b68b7b7a74696782af52b,21a95b5525c6d658ff4e5e1b50f7c02d,1
05b7d2db0e6f42afea1969d78034d011,8ae1fefcfdc30ea49de246665b6d2713,1
05c59c1adfa648942fe0966db6296ff1,f65ff6e5a356943c5cee2e8bb023efc8,1
05ce0877a2e5b2962c27bb5ebe62caad,730d34d191892dd7c4fb157daade465e,1
05cf99f3501b95c29357f026d4383c6e,6a2961a3f5c85026ed1b3406a9ac27cd,1
05f830d6d4afd135824b04ce45d20f00,7620a27f1d6747511f1c6f0ddb63c0ef,1
05fad8ded5955e224532ba145c688931,7f55769896fc6596e7251490b8b5e536,1
05fd3454ddf16d297616f9167700ab80,5faf9582cc171d5db03fdf4b80076a15,1
060f7a94f04291ec1ec79d0d61eda142,a8075470f960215ffb67624782f80fec,1
061d8030d0f605af68c6ef004ca15700,e764a0e054d222ca26ec572007ef1951,1
06272f95035856cac16ee21693dd7302,33b67c1594a903b27b5163c0efb15a5d,1
0641b3bc0019d74041048b05c3ca68af,f0fad8c5dfa2549bff0ca38e82823cf5,1
0658798436373ff6997afab7a5e29494,2b87ded5c8c2c971d4d5a2e4bd7b85bc,1
065dedcd0da1b0b3995024ea66117c96,c49543f64e565e811a038b0b637df478,1
0660653f7367d760f49c8430de9c6263,0daaaee8a33938591e1d5b980e65046e,1
066a5866635b2ff28b793b05fa7a42cb,cca44f5c2c4c50a416b7ee155a58b2ba,1
0672e3c3c00569fd0824ee72f92073a4,75f32a954f5bb6bde77612be80c9293d,1
06757e2a216429d601d7cda36642769d,89b190a046022486c635022524a974a8,5
0678f749ee34f9175a0f054d2dd19131,617186c3d97ea56c9c683a8a3974e8c1,1
067c9951289da2e2468121aa6e46ec91,59f09deeea7c839a9212a19f3416b892,1
0680214e013bf3ee08069f02ed2c0d80,9a803c36a15de3fd981f42c0e4cabdea,1
068830daf2867cadbfc655e6a413388e,24daadd871657fb36dacde66b92cf0ff,5
068d6956b4f2f9a39cfb807516f55ecb,a62e25e09e05e6faf31d90c6ec1aa3d1,1
069cc8646fca6d760e049d8a4bc0c334,d8707dd860f966067547d4cff53496f8,1
06a3bbda6d96de922ebe82f3416f8c3b,14137f0fd56e4d0b8102dcfcc9b0a4fe,1
06ba6a60751f29132f330decc3450c3b,1b6e2795daa2ca887a0310b0a79000e4,1
06bca569f6bd4833c89416af4672db63,0a783d7ce18a37749c3a059cf829564b,1
06feba89747b8e9e2a482ca08e3b1c3b,87a71ae93900ab55fcf685c8040769b3,1
070ca12a62752e5464182d78c6fac033,0a57f7d2c983bcf8188589a5fea4a8da,1
070e9150f3506123fdf71f5a4e1b879b,5215505db2113a032810c3644c346a38,1
071130e3d980f8327e5348b9ed889fc4,f40876e0ef3cd5f9132b1f16b04b1346,1
071ceec1efc0edc2d11c7401d4a1dfc4,e2b02dadb01104e3f9f588311b3f2612,1
07250205a8861bb7532fea6297a2d4be,a0b7d5a992ccda646f2d34e418fff5a0,1
072d324b57768cb953eb7f70c04d25c6,0cf4eefa56151424d91f1fa527e29d20,1
0733254820b3e1198c31e190f4f2c67e,cd89ce90d4c33b04851f90bcf1ec521a,1
07402722a2b316e79dbd20301ba2b345,31fd02b02c33827cbde22902cf80338c,1
07430e92e9f370ce78184e10a07b3493,e672fbe634ad07cce9d85f412becb2c0,1
075560cf9df80d1ad1d32ad2e972dc29,99a4788cb24856965c36a24e339b6058,1
0759284165b6a48d477306b72b1ed8df,dfb97c88e066dc22165f31648efe1312,1
075e31dfbe61654855be4e32392358e5,fb32a0ce23fd67b9db45a4fbd9dde211,1
0761a5ba0468e259dcc1cff863eeb3a9,62a6991adbb1e60f5c03a77fae5568ff,1
0770fab1a98ce26d042a7aad41fdbc8f,ec2d43cc59763ec91694573b31f1c29a,1
079398086249945a3ef432ae14ecac00,186d7d472f062ca6ef30689faa935d2e,1
07ae5e78d3f125fb413ccd2e37b7206c,39084b68d30ae3ce2bdaf467ed4f3dbc,3
07b7a2a5a3ebe3920967901fd96c0a5f,165f86fe8b799a708a20ee4ba125c289,1
07bd847cf908eef9d0191a253bca90a2,01b864cf36d60d972e2e29d8c5084d64,1
07cbe547b6dec2535abda65b57733754,0a9bdadab17a9b0f258f64d11a0adf7b,1
07cc013860ca92f60025946a39f80679,c475e0af586d200a52fcfa1dee11d1b2,1
07d1bea83eca0a2a6c133046390947fd,537795846d3155fd59b4eb12545b1b2f,1
07d1bea83eca0a2a6c133046390947fd,75c06ee06b201f9b6301d2b5e72993f8,1
07d91ab1cc12928c32ff2120bdf6b6d1,642369377615febc7fa89e4c8df5110e,1
07e6bfcde64d35a92aeea73af4a36411,eab2f90face23112d9bf1d4d3e641696,3
07efbcfb30cb5bc9848be5f17af8eaab,3f14d740544f37ece8a9e7bc8349797e,1
07fbc7cbc612a13023ce69a6573ddf2d,0858dd15ff82c48e17418361856c094c,1
082494e1ad97fbe3fd2efb729b24e252,5ee245f4f514e8937aa7a5ef3ec2c8b7,1
08275aa40053e112fa7e680aa99534c6,486cebbfac430b06cf0aa980b89a3543,1
083d0767ee04f4a01cc28835dc32d6b4,002ec297b1b00fb9dde7ee6ac24b6771,1
085b2a422d36a53c027062f47b3b5238,9755f955f1fcd2a83ca77997e9de8b83,1
0861e2295c798be38db3b39ab793abaf,d0885d40d75c08cf3c44d7ae88897e11,1
087472c809af7a09b9cbf42d9938801f,6814dd9a0fcc3213534377d08d8a24fa,1
0879c47e542184edf3c921d2fee17084,368c6c730842d78016ad823897a372db,1
0879c47e542184edf3c921d2fee17084,53759a2ecddad2bb87a079a1f1519f73,1
087f9b43add509b918c1152191f2d243,be006818e0a584705110984cf17d09e2,1
0880c134c210f2ac6c3b925bdd4cea3b,cc1b0e67ffb98a08c886e8c3c27a915f,1
089525d394be31397b994bcf92c6b31a,6ec18f98bd4eb7efc0989af1505a3f86,1
08a0ac1decaff11abb24f276429ee4bf,b83ba81552d0748b45288e7e57c62888,1
08c95eb831d93a76079d7e24a117db29,3cdff94d5455b793b415be775cace03c,1
08d7418c7329e60d4537f2218b4c8b49,3a081630438070b86de554fac9edcc7a,2
08dd337715b213da30e4f32bc49d8a07,c1a940820f1f674fe52265f700f72302,1
08df78f80a35d0c06744bf5cb0c1402d,2c9729f1ad01461013c463866b72509a,1
08e5b7d999d037498bb7f2b3ffa1ef68,ed2067a9c1f79553088a3c67b99a9f97,3
08e74f467fe7b442e59c79979f4f9126,3d5aae192e9628dfabdd07de7fb14aa4,2
08ec4e081721ef212d38b5fec3c38ccb,7aeaa8f3e592e380c420e8910a717255,1
08fb48675dd414001931daa99d6e2ea2,00e32638060f6356e6f00749dc466b5c,1
0910359fc88a7c2610a39c0d417bd2a0,516a7c0b152777ac153b6ff568582222,1
09144539159d4b4997ce0df873b02569,7e0dc102074f8285580c9777f79c90cf,1
0916acefe664698288f758bbf549a53e,d6ed08469f23517f07ed6bb451361298,1
0938950f35a397c0373882168b080808,27e90baf9d996277a5299e5d828be218,1
09451703baf04a7c8144b467d5e0ff69,775882cccdd5199956853d6117b0e650,1
094aac58ed371b7e3af7746d5319cae1,d41dc2f2979f52d75d78714b378d4068,2
094c6b161507d7a620db1174dd826493,a298a105818dce6878b787e4af6cff7d,1
094deb5213c87322748379ec26ebd971,42ed7ff87eec051d7f9364afbf091dd3,1
095acc4e27efb00510101b9dbbfb4312,371c121dc86b3821f720e7dbe1928207,2
0975cbdd343ee157b43e6104eb9fdadc,f081174cf4cde1e4f75cd45b4518bbe6,1
097e8c3630bf6bfdcd8c9d3d3c7e5eb0,9b9d1c4bd979b93c138044e032f99780,1
098e41aa4dee243c17bbe8973499c960,8d0d157964a77396b83c879213bc38da,1
099da9e0fc3ea53e74144c6f8427ae07,d3257d83b50d04301c9d969a0e2ec4ee,1
09ca2b8e58d607103af7401f7a3a0299,2ddbeb76f134690c05636162f2558594,1
09d1176d20540efe9ec72d34902ca493,10714d6a49c0af9ccdab2d806887c5f5,1
09d5928beb6589630dc2dfa45b7a8706,3225c54bb2785c33f49f50398fcdb88c,1
09dc6ab8331acc30ed0e578301d5fd12,4fcb3d9a5f4871e8362dfedbdb02b064,1
09fe2879d6e51ec7b16ec794dce544fb,425966339f6d9c933d8f5f23310d86a6,1
0a0cb67a965b9c7e35f5595053b79bd3,88c20c5a22f2ca169af8cfc2df00a7a2,1
0a1127a5879366e0555a171030b885a6,13ed40194df36dfe1dc2bf7e4ce3bcf2,1
0a1bd304aedee91a65a9692e70d91998,ac99022a225e4eada5377fc101a4f68c,2
0a209a88c2e3dc2981c79ad85c558059,34f99d82cfc355d08d8db780d14aa002,1
0a22d8d52773816e0f996063699667e2,130482add9fd75ccb6c57ba007694a2d,1
0a49cae060b40b5446c56ec40f7792c4,4ebb87ba41ca446326804d0e7f8dcc93,1
0a4c9f486aaecf0f40738a4306c1d552,13db47eae724e2848e12b71a617a3a41,1
0a70df00420916bdd44e37bfdcc0d5b5,ee57070aa3b24a06fdd0e02efd2d757d,1
0a791f1725cf14521669d11593be474a,148f68f014d7729ff8193dd7fefd1c7c,1
0a80c615ad59007c4745f7b74a9759c5,f74353ffeaa55836a3cf603a2dcd855e,1
0a855770d35117e1c808629c1f4702b7,462a59e8ce95b0cb4df207fce782648c,1
0a88dbb52560ef62331305c8c92488b8,4c8b28305f570899b6ded964ddd234a9,1
0a89839c1ac53ef740c64b6ac372e550,8a6f438e9c9eb5acb74c50525dbf40af,1
0a978c825ff7d013133ddc7f77566172,4ce9ab528124f89e091b17d11aa2e97c,1
0ab6b9678a73a7234a994d90cafcbc5c,eab2445325c49cfae34289f4a56342e3,1
0ac2d5fc64bc66aaeaa727022aeb73f3,11fb16e86df4d50cd2c289ede0b70f42,3
0ace9ca5314b7bd412e2429479701719,dbe30cd7571498ff45963ea671014c6a,1
0aceb04f65bcdbef8dbda04e2a8f9e30,1d9263e74c3e8e57d3a7bd505b7b871e,1
0ae502ab7e72dc3b0a512dfa96baf3f4,49c95423c53618d42621bd07c1d1bfb6,1
0aff8fa1aa20ee1c70cbce19d7012a70,c211ff3068fcd2f8898192976d8b3a32,1
0b0021fc48717a02bcbd22404ed2f1f3,a760ef0bb70c954d79e62ec6023d380c,1
0b0290e3b438fc7f16a9b256a7409bfa,096b00d9037146606b19d614cd67ab65,1
0b31586b5082359faf1b2861230a17b7,85df978207ed4024ea16570dbb64fd6e,1
0b31586b5082359faf1b2861230a17b7,f3ef6902655917c2db06698cc2d765a0,2
0b5ed41783e17d8e75af1284dff5b43d,a1ebb47a48200e6566603de49b83f621,1
0b6131ef78d7b110b236c4e98bf65fd9,f1c7f353075ce59d8a6f3cf58f419c9c,1
0b6b18ebc85a97f659fa13bd9c05be58,7e6c4a0bf900e259f50ba63331fd2785,1
0b70134d7e2d9773897833e933c6ec5b,b61a33788606a4ce2fda0452722283d1,1
0b7d758a3562abc14d8d39a2b66afdfb,978859c6048ded0fa8bf3b9ea8236387,1
0b84194096e4c860bd0cc790b95ceb9f,cac9e5692471a0700418aa3400b9b2b1,1
0b8cca6cd998b579f4a0556a31f388f4,6d811b6e8cada9a8f7f38bb315620e1b,1
0bc0e9e36ef7cc3a227078978ea75d43,a742e0f6787ec4e2ae3a124d40d82c6c,1
0bd2dd26ea71e853a5c95cf31a7a9c8d,754bbcab20b7ec2572eea091259f65a9,1
0bf12a8fb9260f4cb9fd1f79618fc2ff,e304baa7e35c6643dc6a3d39bcebe78f,1
0c2c4e24715435524ad8df79a4ff9c39,e5cfe28c9837136280f5f3e5e260e858,1
0c305f688ce08dc9402a2164fd6f29d6,baff5f5a048f514e921ea530c4a7a814,1
0c3060b6e196ea68986b130a86c8ea08,b3bcd6f54c943fecf8f51e0b988e5cc9,1
0c6fd39752c6d0290341e66b6c357f3b,6a0713a63e990052795623e76cc2995e,1
0c755365dae19da070419dd40041098c,084461b396a7e044af9229534fa03b51,1
0c8050459705eab48d6faf4b118109be,f8ea5fcf9c628485e01b9c3cf52728c2,4
0c899011c2b518fac4cf807a57f4fd7f,fa126ff62aae83e37857ad495641c878,1
0cab59ec041d1c823de68602b879072a,656e0eca68dcecf6a31b8ececfabe3e8,1
0cd37b96e1f5c5d8152914365a58ba0a,62a5a3de0af802fb3718a83c74c3ff8d,1
0ce488af82f1ec50f3bcd08795f65a0c,b4b6d57077183818e56eb57b4e69c6ec,1
0d04d26561b023e838cb99c83a55bfbf,aa0d48704d551d1247be98ca06dfa990,1
0d0a49286a8610cff0b0ca481ac5d14b,ac6c3623068f30de03045865e4e10089,1
0d34dca8c8a02afc52be8689c8774af6,04be6baed9b1c67197a4b2dd2f5b637c,3
0d381842c7073a0180b7dd55a1bd49c1,67d2c4ee8fd08752a32aae5f878740aa,1
0d45bdea2b7f24d31d6d7da7a8c12d0d,a298a105818dce6878b787e4af6cff7d,1
0d47b685e9e483c338f38fac97429145,0432203d03868bfe5fdbb86fb2148474,1
0d71c0379d76db8625afcb70e9a1e519,30ac6df06dc59ad72cf2f158fc2d904c,1
0d7632a160295b6f335a091a24a15cca,1a2d00b771a438bee7055bbd0086e003,1
0d8c61ac7bb256d13971bfe77837c0af,99a4788cb24856965c36a24e339b6058,1
0d9c175b2e88eb30dff36a9ffdc4739a,e5ae72c62ebfa708624f5029d609b160,1
0d9c27a293b6a432d7a8f6581830b3fa,9bb8ca338e5588c361e34eae02e8fad6,1
0dbcd05590805375b6b0a913f2f7a876,be837f2e0152a208d4386f4126d5bd7c,1
0dc132dd6a84ba32be100a29704baa6b,b9ac7314894a193a11fd3150f8c69307,1
0dcb15a53acff7313554506cdf66b6ae,bee2e070c39f3dd2f6883a17a5f0da45,1
0df186e89fa6f0d7724df6839ad18fe5,cd48f265a63e13b762601f5f794c5fca,1
0dfb45e4e023f6d20188da2f6145a3ed,17d8b8e9c21ec0fc5b33724e32fe422e,1
0dfb45e4e023f6d20188da2f6145a3ed,8df1a3abe96355f4a037a5345cc8594a,1
0dfb5e354867126d5a1cadbe738c4456,793f6e9b0f6ba6a59ff2869a20c1199c,1
0e02bdf960198a4a18cde1eb87c230b3,48a731e170c51eecded8082b9ba71c65,1
0e068d477b784dc327ce26836411eb00,97a929277bfb5cc39a42b7a3dd729f10,1
0e17f21d1c39581137b6cbc8d14bea37,315affd5901833621c947264eb9f2588,1
0e1cf9332ab9b502f469458da2a5e7e9,8ce6b041b5fa5dfaa937f53e145ce299,1
0e40e144fff28a4a3ecb37bb48f201aa,75d6b6963340c6063f7f4cfcccfe6a30,1
0e412c1195ed573a27be9b22ca5a03cb,9f8429b91bcd34baae1d1fd12505abfb,1
0e481f23c930890042610bab117fe8af,ec5b3c8bb77ad22278f6e9d719a83de3,1
0e4a0db41e5ea0f9d32ad03f0fa1759f,f4d705aa95ccca448e5b0deb6e5290ba,1
0e6d60787086ed1ea9f8b96bda67da49,feb94d995efca232513a7baffff772b8,2
0e7292b365653509f4f2f1953fdd2ced,9ef8eabf54b45bc606e85fcb4d97e968,1
0e75ea874d514eed9be0dcbc2d02debe,4c8b28305f570899b6ded964ddd234a9,1
